"Lon","Lat"
53.125,-34.2083333333333
40.625,-30.4583333333333
36.2083333333333,-36.7083333333333
45.5416666666667,-37.2083333333333
37.4583333333333,-23.125
84.2083333333333,7.625
30.625,-30.7083333333333
54.4583333333333,0.791666666666668
81.625,8.29166666666667
50.2083333333333,13.5416666666667
67.7083333333333,-11.2916666666667
45.125,-4.625
62.2916666666667,5.45833333333334
66.9583333333333,13.2083333333333
62.0416666666667,-37.2916666666667
73.7083333333333,-35.375
45.375,-36.125
78.4583333333333,-31.7083333333333
70.4583333333333,-40.2083333333333
53.2083333333333,-20.9583333333333
59.125,-20.5416666666667
60.125,-23.2916666666667
68.125,16.7083333333333
56.2083333333333,-0.875
48.0416666666667,12.7083333333333
49.375,-1.45833333333333
44.125,-2.95833333333333
83.5416666666667,-9.95833333333333
37.2083333333333,-23.7083333333333
74.9583333333333,-14.2083333333333
75.0416666666667,-10.0416666666667
44.625,-12.0416666666667
27.7083333333333,-35.4583333333333
56.2916666666667,1.375
35.375,-35.7083333333333
41.2083333333333,-29.7916666666667
64.2916666666667,5.29166666666667
54.2916666666667,-37.7083333333333
53.0416666666667,-30.7083333333333
75.2083333333333,-31.375
80.7916666666667,14.9583333333333
34.0416666666667,-37.875
77.7083333333333,-3.95833333333333
57.375,-25.9583333333333
43.7083333333333,-26.0416666666667
35.375,-28.9583333333333
70.375,5.875
76.875,-9.95833333333333
72.5416666666667,-17.2083333333333
48.625,-7.45833333333333
55.2083333333333,9.95833333333333
67.9583333333333,-37.4583333333333
83.125,-31.375
49.2083333333333,-30.7916666666667
63.375,10.125
66.0416666666667,2.125
35.7916666666667,-20.625
75.7083333333333,9.375
66.9583333333333,14.375
53.0416666666667,11.0416666666667
83.2916666666667,-30.625
71.5416666666667,19.4583333333333
84.2916666666667,-10.5416666666667
70.9583333333333,-38.375
49.2916666666667,-32.875
55.7083333333333,-2.125
66.9583333333333,-16.125
45.0416666666667,12.7083333333333
84.4583333333333,-30.0416666666667
65.375,-21.5416666666667
61.125,-38.7916666666667
60.4583333333333,-21.7083333333333
66.625,7.625
57.625,-37.5416666666667
43.2916666666667,-15.9583333333333
65.0416666666667,1.70833333333334
59.7083333333333,-23.2916666666667
36.7916666666667,23.5416666666667
82.125,-19.7083333333333
46.5416666666667,-36.875
59.625,1.29166666666667
82.7916666666667,-20.2083333333333
45.875,-3.29166666666666
69.4583333333333,15.5416666666667
57.5416666666667,-17.7083333333333
53.7916666666667,7.95833333333334
84.2916666666667,-22.125
74.2083333333333,-21.125
79.7916666666667,4.45833333333334
36.875,-20.5416666666667
43.9583333333333,-17.375
75.2083333333333,-14.7083333333333
77.375,-6.125
59.125,-5.375
43.7916666666667,-31.875
62.2083333333333,9.95833333333333
40.375,-4.45833333333333
61.2083333333333,22.5416666666667
79.9583333333333,-0.708333333333332
45.2916666666667,10.625
56.2916666666667,-16.0416666666667
70.2916666666667,-30.7916666666667
33.5416666666667,-32.2916666666667
65.375,-13.7083333333333
47.875,-7.45833333333333
50.2083333333333,-17.7916666666667
54.7083333333333,-19.875
71.5416666666667,-2.875
58.875,-31.125
71.7083333333333,-26.875
44.7916666666667,-3.79166666666666
81.0416666666667,0.375
77.7916666666667,-25.375
56.875,-22.875
57.5416666666667,-28.4583333333333
67.5416666666667,-19.875
35.0416666666667,-38.4583333333333
60.875,8.70833333333334
41.5416666666667,-10.5416666666667
70.375,14.2916666666667
64.0416666666667,-9.875
63.7083333333333,9.45833333333333
58.4583333333333,15.125
54.125,-11.375
51.9583333333333,24.625
69.375,4.54166666666667
41.4583333333333,-35.5416666666667
74.5416666666667,-17.7083333333333
54.9583333333333,-8.95833333333333
68.9583333333333,11.625
70.9583333333333,-12.5416666666667
61.7083333333333,-6.125
36.125,-35.125
55.2083333333333,-8.70833333333333
61.2916666666667,-4.45833333333333
72.375,-0.708333333333332
69.5416666666667,1.95833333333334
71.125,-8.625
77.2083333333333,-22.4583333333333
